,Comments,Comment ID,Reply Count,Like Count,Updated At,Viewer Rating
142,Do you use Hypnosis Pornography?,UgzZaSz_m1_l6YZKu7B4AaABAg,0,0,2020-01-10T12:29:47Z,none
143,Greetings from Iceland,UgyskOAXsQe5xPSi3CR4AaABAg,0,0,2020-01-10T07:25:48Z,none
144,"Wooow! Vilken jädra förebild!! Jag väljer att börja följa dig här och nu, utan tvekan!! Grymma du!! Heja heja❤️",UgwbhuTvpD8VjfRgfPd4AaABAg,0,0,2020-01-09T21:39:51Z,none
145,"So proud of you Mathilda!  I think is  important that we own our truth.  This can only bring positive things to the trans community, the wider world at large and especially to yourself.  Looking forward to hearing more of your experience of self discovery and coming to grips with this truth as a youth and beyond. Be good to yourself sis. All my best; Justina.",Ugz64mBayN_qpNU7tT54AaABAg,0,0,2020-01-09T05:46:16Z,none
146,"The best thing about being transgender is being proud of yourself. The next best thing about being transgender is telling people and feeling okay about that.  100% in support, we all breathe the same air !",Ugxh1WO4niczgmk93_d4AaABAg,2,5,2020-01-08T21:30:40Z,none
147,Can i make a video request could you talk about what you think of lgbtq characters being put into marvel and movies etc. In fact if you feel at times it is being done in the wrong way. Perhaps we can do a video together. For example in shows and mivies it may not suit or suit the lore.,UgxljiTmdTHFeD6HD894AaABAg,0,3,2020-01-08T15:59:54Z,none
148,There is nothing wrong with being a transgender. The only time i have an issue is when people use their sexuality as a victim card. So if you never do that then their is no problem with it. I wish you all the best. 😊,UgxcNSVg5hGrp72ejwV4AaABAg,14,11,2020-01-08T15:56:39Z,none
149,You're beautiful,UgwC_mFq_Y08wjTmQJx4AaABAg,0,0,2020-01-08T05:12:55Z,none
150,❤️,UgxTc22BLMj9fDnTWxJ4AaABAg,0,0,2020-01-08T05:03:50Z,none
151,There is no such thing transgender.,UgyQCS4wIZXME5IDTYt4AaABAg,1,1,2020-01-08T02:45:33Z,none
152,"Focus only on the good, not the negative. You are not responsible for what anyone else feels. ❤️ All you can do is be yourself and spread love. Don't expect hate og leavers. Expect that people are good and loving, and that's what you will see more of. You are you no matter what! One love! :)",UgxAKN3FdF3nZLi0KsV4AaABAg,0,1,2020-01-07T23:22:21Z,none
153,❤❤❤,UgwMnMhUhbLswrTOJZ94AaABAg,0,1,2020-01-07T19:18:09Z,none
154,Just beautiful! And brave 🦸‍♀️! 💜💙💚💛🧡❤️,UgwDYXkezgpRfEVX7n94AaABAg,0,2,2020-01-07T15:10:33Z,none
155,Shared on facebook :),UgzV5sUIEmP1nhpWt7d4AaABAg,0,2,2020-01-07T11:20:08Z,none
156,"Du är jättefin. Är lite nyfiken, har du äldre bröder? Teorin om en immunreaktion i modern verkar ju bli mer bekräftad för var dag som går.",UgyuYFZyn3oRqe8mIj54AaABAg,1,0,2020-01-07T09:23:18Z,none
157,"Matthew 6:33 King James Version (KJV)
33 But seek ye first the kingdom of God, and his righteousness; and all these things shall be added unto you.",Ugxsp5i8oPvnIfRt6GF4AaABAg,1,1,2020-01-07T08:12:42Z,none
158,"Du är så cool 😁
Är sjukt imponerad av dig.
Stay strong and proud!",UgyNLQXjoceJEw47ZSp4AaABAg,0,1,2020-01-07T07:11:41Z,none
159,Du är stark! Inspiration för andra transpersoner.,UgyHD6OpD_8TGdtq5AB4AaABAg,0,1,2020-01-07T00:41:22Z,none
160,"Congratulations on coming out, Mathilda.  If anyone has a problem with you being transgender they are not worth having as friends or followers.  Anyway, you've certainly gained a subscription from me. Sending you all my best wishes. x",UgyIq9lwPbZYntwGuJl4AaABAg,2,102,2020-01-06T22:19:27Z,none
161,<3 <3 <3,Ugyi4ofUyilFSqcgN6R4AaABAg,0,0,2020-01-06T20:36:11Z,none
162,"Those who unfollow you after seeing this video, are the ones who'll loose on it. You're awesome! ❤️",UgxDO-VLL3Jg_yqdJ354AaABAg,0,0,2020-01-06T19:33:26Z,none
163,All cred till dig Mathilda. ❤️ Sänder all kärlek jag kan till dig!,Ugwd_wGeJrLw9lEKSqR4AaABAg,0,0,2020-01-06T19:33:20Z,none
164,"Så stolt, min fina älskling ❤️",UgyXPzlUqixuxrRf7kF4AaABAg,0,7,2020-01-06T19:15:02Z,none
165,Inspirational ❤️,UgzGsR6HvjVFPVHm18l4AaABAg,1,6,2020-01-06T19:00:42Z,none
166,So is your boyfriend gay? No hate. I just wonder. Love your videos,Ugy9uVQhwX1z2pswIzJ4AaABAg,1,2,2020-01-06T16:55:09Z,none
167,❤️❤️❤️❤️❤️,UgzTF5MfkxB2KM80_UF4AaABAg,0,3,2020-01-06T16:34:09Z,none
168,"I don't normally interact, i just silently double tap your beautiful compositions and colors. but this time the way you feel people think of you and the way i as a follower think of you are so entirely different that i need to speak up. You are one of the most beautiful women on my following list. But you also have a way with color, with photography, with editing... not just a beautiful face but a beautiful mind which creates magic wherever she goes. A mind which produces images that i save and seriously analyze to understand how they look so pleasant. A mind which inspires me. When i was listening to you in the above video, sweety i thought it makes sense in a way. What i mean is that your mind creates harmony and beauty in everything it touches. It makes sense because your appearance is created by that very same beautiful mind. This is why you are so beautiful. Your looks and your accomplishments are not a random jackpot. You are your own design. And you inspire thousands to imagine just like you do. You use your image, your creation on ig to open the door to the cosmos of your beautiful mind. Part of the world is ugly, the part that makes you cry. Because oh honey, the other part sees you with your mind's eye, exactly the way you recreated yourself, not purely as a woman, not as a man, not as a transgender individual. To me you are an exceptional mind, a talent, an eye for beauty. Don't let that ugly part of the world drown our admiring voices 💕",UgxTAgd9sXmtWuZsWgt4AaABAg,1,27,2020-01-06T15:34:54Z,none
169,You are pretty and beautiful the way you are ❤❤stay blessed.,Ugy3DHyEIK8QjuGHr7d4AaABAg,0,10,2020-01-06T15:33:23Z,none
170,You are so strong and I’m so so proud of you❤️ you are so strong. You’r so beautiful and you always are❤️❤️,Ugw7PvO-Q1gK5oEaBA14AaABAg,0,6,2020-01-06T15:26:45Z,none
171,Still as beautiful😍❤️,UgxJWR0uovCmJlzQkh94AaABAg,0,5,2020-01-06T15:20:31Z,none
172,You're so pretty😚😚😚don't worry🤗we'll be with u😘Always❤❤❤,UgwfYq4ldAwmZ2ZzXwB4AaABAg,0,6,2020-01-06T14:50:54Z,none
173,Stay strong beautiful 💛 You are most beautiful as the way you are and as precious as others!💛 Sending alot of love and hugs ❤️,UgwzOTT5SsmpWBRyEPJ4AaABAg,0,8,2020-01-06T14:50:46Z,none
174,🙌🏻🙌🏻❤️,Ugz5F4Qii9po4cLjwwZ4AaABAg,0,3,2020-01-06T14:39:08Z,none
175,❤💙💚💛💜💓💕💖,Ugyki3yfUA5KCnE3_T14AaABAg,0,3,2020-01-06T14:27:43Z,none
176,You are so strong gurll. You are perfect❤️❤️,UgzSX4Fmc0WxiyEckJV4AaABAg,1,20,2020-01-06T14:22:09Z,none
177,Your still a perfekt person ❤️ im so proud of you !,UgySaxspt2kq1Jk0zqF4AaABAg,0,21,2020-01-06T14:18:51Z,none
