,Comments,Comment ID,Reply Count,Like Count,Updated At,Viewer Rating
54,I have a question if you take testosterone would you have to grow a beard or you have to take pills that grow beard or you don’t need to grow a beard I don’t know how to ask question I’m sorry,UgybKztI1X0SIhJGy8V4AaABAg,3,2,2022-01-29T08:43:50Z,none
55,i mean what size is the one u got,UgyUjzcYWp4oSTGgzbB4AaABAg,0,0,2022-01-27T16:45:50Z,none
56,that surgery did u have,UgwmfrfkQThqv0P7t_Z4AaABAg,0,0,2022-01-27T16:44:46Z,none
57,"Thank you so much for being so open, honest, and willing to share the details of something so personal. I've always had a genuine curiosity on the medical and anatomical aspects of this type of surgery but was aware that that curiosity could be perceived as something more salacious and intrusive than it was intended. You didn't owe anyone these intimate details, but I am grateful for the education you've provided. I've always liked all of your videos and am so happy that you have found your peace.",Ugz2SnBSrhwZ7yER7ZZ4AaABAg,0,5,2022-01-25T06:30:34Z,none
58,"Phaloplasty is really in the dark ages. Do your research. Loads of problems. Fistulas. Sepsis. Tears. Further surgeries. Lifelong issues. Oh. And no orgasm.
Don't believe the hype.",Ugw-9dfe9kHecDpKEup4AaABAg,2,0,2022-01-21T04:13:37Z,none
59,Just found out about a mate went through the change. I hope you're happy God willing I can be a good support. You be you Boo,UgwvVTKIGEDYHjST9HF4AaABAg,0,1,2022-01-19T16:21:50Z,none
60,"Oh gosh this was helpful, thank you! As a trans male this makes me feel a bit more better",Ugz3KMc1YWiVDRHB2yR4AaABAg,0,1,2022-01-16T00:08:09Z,none
61,Wow the subtitles really can’t spell metoidioplasty. (Not sure I can to be fair but it’s better than what subtitles were coming up with),UgzyQvAGcUz_nHl3Egp4AaABAg,0,1,2022-01-15T15:59:41Z,none
62,the fact that there was a add about church before this is just-i cant,Ugx7EX_7GXaG3ctKeWJ4AaABAg,0,3,2022-01-14T12:44:08Z,none
63,"the constructed penis is made out of the clitoris, right? so is there a way to still have a vagina after surgery? I'm a trans guy but I'm really into vaginal penetration but still get plenty of genital dysphoria. however I don't think I'd be fully comfortable with genitals resembling a cis guy's. having a penis but also a vagina seems like fun.",Ugy1XgWBPzHZEqcIVKV4AaABAg,1,2,2022-01-13T18:06:24Z,none
64,I love your perspective on size ☺️,UgyTd6AcE8oRqoTy1pJ4AaABAg,0,1,2022-01-12T19:19:43Z,none
65,SOMEONE THOUGHT THAT THE BALLS WOULD FALL OFF??? THAT SOUNDS HORRIFYING-,UgyTmhqPpULkduArJGx4AaABAg,1,2,2022-01-11T04:42:42Z,none
66,"ok guys help i'm trans (i thinkkkk??) but i'm going to a new school and its a christian all girls school and what do i do??? Like if i come out and start my transition will they kick me out? I'm also not entirely sure if i'm trans (f to m) or gender fluid. Like it always felt wrong when someone called me a girl. I've always been very tomboyish my whole life such as cutting my hair like a boy. I felt happy when someone mistakes me for a boy. I remember seeing boys being friends when i was like 6 and thinking it would be cooler and better to be a boy. It was always sorr of nagging me. Then i had some crushed on girls and though i was lesbian and now i'm realising i could just be a straight guy? When i began  puberty i hated my body so much!!

Idk whats going on but somebody help i'm 13 and abt to start high school.",Ugx4teQJiiP_CCLgntV4AaABAg,1,0,2022-01-10T11:48:42Z,none
67,Babydicks need more recognition 😕,Ugybp0okQ8S4FnemmLR4AaABAg,0,2,2022-01-10T10:44:58Z,none
68,This guy so cute 🥰,Ugzy3TwELqSMg41-3eV4AaABAg,0,3,2022-01-10T03:47:36Z,none
69,I just came out as trans (MTF) to my sibling (NB) and it was very euphoric. And your videos are helping me *so much 😀*,Ugw-K8gpqU49CjV-UFt4AaABAg,0,1,2022-01-06T06:25:28Z,none
70,"Hey! 
I’m a quite young trans guy (I changed my name and pronouns about a year ago)
And I’m really sure I want top surgery and hormones! But bottom surgery scares me a lot, I have no idea if I want it, I mean, I do but I’m scared because maybe I will not like it????
I’m so happy you said you at first didn’t neccesarely wanted it too but after having top surgery you did. Because I obviously haven’t had top surgery yet, nor hormones!
Having a boyfriend doesn’t help too, since he’s a cis guy he doesn’t have that problem and it makes me jealous af…:(",UgyQfHfZ9kJjjHFmdGx4AaABAg,5,1,2022-01-04T21:51:52Z,none
71,"I don't mean to sound offensive but you totally look like a naturally born male, I wouldn't have know you weren't otherwise",UgyLkYSgB6r8QbKytD54AaABAg,1,3,2022-01-01T04:09:15Z,none
72,If I get top surgery through the NHS in the UK is it free,UgxXQxJeyfHMUprn65R4AaABAg,3,0,2021-12-29T00:48:40Z,none
73,"The future transgender males that think 10 inch penis' are perfect and 7 to 8 inches is average needs to lay off the porn. Why do they have such a misguided understanding of penis'? Well naturally because they don't have a penis to begin with, don't have sex with men and only get their info from fantasy/porn and not real life. It's like a teenage boy thinking all boobs should be perky DDD cups while the woman maintains a 26"" waistline and flat stomach.",UgyEFrSoW75Z2FH7bwB4AaABAg,0,1,2021-12-28T16:59:13Z,none
74,Would you recommend medioplasty to another ftm?,UgyDy-DnaWFjaI9Bcmt4AaABAg,0,0,2021-12-26T21:33:53Z,none
75,"Hi, I'm born with a dick, and the only time I stand to pee is at a urinal",UgwzzEsFpkRI8GaedpJ4AaABAg,0,1,2021-12-23T15:44:04Z,none
76,🤢🤮,UgxCcnmF8216eLj1FvN4AaABAg,1,0,2021-12-23T03:19:45Z,none
77,"9:09 ngl I literally sat down to check that because not surprisingly I don't think about them much because mtf trans. About the peeing standing up thing, I guess that makes sense because the only thing I ever do that for is to spend minimum time in the wrong bathroom because closetted.",UgwnzbB2WPM620MuGbt4AaABAg,0,0,2021-12-21T12:44:27Z,none
78,She will always be a female 🤣🤣🤣,UgxwmGhJfsOJvan7uKl4AaABAg,4,0,2021-12-20T23:38:11Z,none
79,Liberals are so dumb,UgyOGWIQcwNhkR05w3x4AaABAg,1,0,2021-12-20T23:37:48Z,none
80,Let’s see that little fella,UgxAsl90AmZTNABdnJV4AaABAg,0,1,2021-12-19T00:51:58Z,none
81,"There are people who think 7 or 8 inches is normal erection size? How much ""adult films"" do they watch?",UgzcZZtXxlb9eEJbQiB4AaABAg,0,2,2021-12-12T21:32:43Z,none
82,First trans man with a beard I’ve ever seen.,UgysqIz8N86DVSwaNfV4AaABAg,0,1,2021-12-10T20:39:22Z,none
83,"highly appreciated, anyway; thankyou
just subscirbed, hope get your reply",UgzB_SNTmcaHYIZRoER4AaABAg,0,1,2021-12-10T09:13:08Z,none
84,Holy heck you look like Tell Me Why character,UgxZ1GDCaq4YGBcV6vp4AaABAg,0,0,2021-12-04T16:13:46Z,none
85,"I know that your video is 2 years old, but I'll go ahead and leave this comment for your thought.

""Like I'd whip out a bottle and pee in it""
As someone with a weak bladder, an empty bottle is the difference between relief and walking into school and everyone knowing that I'd pissed my pants.

""7-8 inches Minimum. 10 PERFECT""
A concept that should be thrown out the window, if you ask me. That is dick shaming at its finest, and honestly the last thing you should be thinking about is dick size when finding a romantic partner. Sex is great but it isn't the end all, be all.",Ugw3Sg3wxfDhHtIIfM94AaABAg,0,1,2021-11-30T05:55:12Z,none
86,"Thank you! As a CIS woman, I must say I’ve seen (wanted or not) 😎more than a dozen male genitalia situations. There is a spectrum, and some looked classic, others - no where near; in some surprising ways. But, never mattered… twas the heart and soul of my companion that sparked my interest- period. Anyway….We love you. ❤️🏳️‍⚧️👏🏾💪🏾🍺",UgwJKW_MsfNN8IAJnX14AaABAg,0,1,2021-11-29T21:48:54Z,none
87,Yahusha loves you,UgxE6FvXs3K86XXJYsF4AaABAg,0,0,2021-11-28T14:56:35Z,none
88,"You cant create a penis. Only biology can do that. Many imposters one original , same goes for the Vagina. It is what it is folks.",Ugym7FqyuXPGNg9KOF54AaABAg,2,0,2021-11-28T13:18:42Z,none
89,Ok wait but how would you pee when you'd healing from surgery?,UgxKaLg3rwdPFVKE4oh4AaABAg,2,0,2021-11-27T23:41:54Z,none
90,''Penis'' I'm sorry that's HILARIOUS I don't even know why!,UgzKvEML66e0ikdFCup4AaABAg,0,0,2021-11-27T19:46:06Z,none
91,Regardless what you chop off you will always be male as women bodies are different  and constructed to bear child. Not all women can but the majority. No male can bear children and trans male are really women. Enough already.,Ugzi-aQZywcuRUpsFkJ4AaABAg,4,0,2021-11-27T01:29:10Z,none
92,Hi jammy Todger,Ugx6m5biJOVSL8N6FVZ4AaABAg,0,0,2021-11-26T12:01:07Z,none
93,Many of the things I wanted to know but wasn't sure if I should ask!,UgxqBvVgr_lVQNvoJj94AaABAg,0,1,2021-11-22T06:47:59Z,none
94,I wish i had bottom surget but like the other way then this person surgery,UgyopsdlvEtDznRHj7t4AaABAg,0,1,2021-11-22T04:57:21Z,none
95,U a cute fella.......luv the channel,Ugyp3jq4Be7x3lz_yJZ4AaABAg,0,0,2021-11-21T14:57:18Z,none
96,"This is so informative, thank you",UgxF-VBLlO6rnyObgrZ4AaABAg,0,1,2021-11-20T21:35:13Z,none
97,Handsome man 😁,UgygQFYRZph7TYibfq54AaABAg,0,0,2021-11-20T10:23:10Z,none
98,"Wonderful informative video, as well as entertaining, it's a thanks from me for sharing your experiences and helping others, your a great guy",UgxNoVBITwJawGrztn14AaABAg,0,0,2021-11-16T20:41:01Z,none
99,I'm a young trans masc and I want phalloplasty but I'm concerned about the sensation,UgzdyAenTPwFV3Vzdeh4AaABAg,0,1,2021-11-11T01:26:55Z,none
100,gross,UgzKss_apFaHfpjD9EF4AaABAg,4,0,2021-11-10T20:11:48Z,none
101,Man ur so lucky,UgyBFtWCgwqxwPkwfPd4AaABAg,0,0,2021-11-06T03:53:10Z,none
102,"Uhm, this isnt that related but after your top surgery did you feel dysphoric when you saw the scars? Coming from a trans person who wants to get the surgery",UgwQCVw3zJc9pmpIblB4AaABAg,1,0,2021-11-01T12:37:49Z,none
103,"Gee, I wonder why you would rather sit down to pee? 🤔",UgzENSXeXOtzjS314KV4AaABAg,1,1,2021-10-29T07:48:24Z,none
104,"""eggcicles.. no"" PAHHSHAH",Ugzio8lAfOvmkjFbgYV4AaABAg,0,0,2021-10-29T07:22:43Z,none
105,Okay so like I know this is really weird but do you have a bulge? Like would you say a packer looks more realistic or no? Again I’m sorry this sounds so weird 😭,UgwxATfMYu4PF1eKyt94AaABAg,0,0,2021-10-27T01:44:10Z,none
106,"As a cis lady, the only reason why I would like to know what it is like to pee standing up is to write your name in the snow with your own pee. 
Otherwise it seems like a novelty.",UgxM7B2az9kqY9elGm54AaABAg,0,2,2021-10-19T10:58:23Z,none
107,"AAAAAIIIIEEEEE!  I'm sorry, but this is just all wrong.  I can't get over the hair.  It's too dark and it's all wrong.  

Loved the rest of video, but the hair is broken.",UgzX40f3Q72oU7DnEg54AaABAg,0,0,2021-10-18T16:33:49Z,none
108,my mom just heard you talking about pënises in the other room and just looked at me lmao,Ugx6WyVVA0DYjsssf2J4AaABAg,0,1,2021-10-15T02:55:06Z,none
109,"I would like to say I think the assigned at birth gender in some cases is right until they suffer some trauma so there are those I don't believe are born a certain gender and some who had more masculine as a assigned at birth female who is a male really. Its a different for all, some its genes or chemical exposure in childhood or by parents before they were born, some like myself (I was ok being a girl for awhile but after enduring abuse or threats on my life simply because I was a girl and they were obsessed with me or stalking me, when I felt suffciated I became non-binary because I felt afraid to have a gender, I wanted to be seen as something desirable for mind alone and people get too fixated on genders and straight bi, pan, gay, queer, etc labels I just wanted to be see as a person just a person. I do not think Jammi was born to stay a girl at all, even as a teen in that old pic he looked a little odd, like he was a boy dressed up not a girl really, so I think its just soemthing his dna gave him, too much masculine hormones in the womb or whatever but there are a variety of reasons a person becomes a transitioning person, and all are equally legitimate reasons (unless its like my therapist told me about with the one man who was so distraught about the death of his only relative his mother that he wanted to become her in essence but I have been in a lot of therapy and only once heard of a situation liek that therapist mentioned, that is why its important to seek therapy and advice from those who have experience in their own life with this kind of situation, however I bless you all and hope that no one for whatever reasons is denied the right to be who they need to be. Much love to all and I wish you all as easy and gentle a transition or change of gender in terms only whichever is able to travel whichever their path may be, and its not just abut happiness but often a relief of a feeling of being wrong with what your outside depicts. Sorry if this doesn't make sense I wrote this  when I hadnt had much sleep and I don't have a good grasp of English anymore since an accident years ago brought me brain injury anyway just meant to say some of us are not born this way but it doesnt make our journey any less valid or real. So I wish all the best they can find and that they stay true to who they feel they are inside,",UgyCMr8UvB1xI0-sIsh4AaABAg,0,0,2021-10-11T02:41:04Z,none
110,I just realized this was posted sep 2019... he had know idea what was coming 😞,Ugzpqefqd_3qEiBOjsh4AaABAg,0,0,2021-10-08T02:43:43Z,none
111,Hey.. you have spermatogenesis? I want to know cuz my gf wants to get preg after i get ftm..,UgwYrUWsrcMVDZZe4Xt4AaABAg,1,0,2021-10-07T07:57:46Z,none
112,Can you shoot a load and make a baby?  Or is that only something Real men can do?,UgzD0D-UYrBR7PbIpXt4AaABAg,3,0,2021-10-05T16:31:12Z,none
113,Cis = the gender that God gave you.,UgxEzeU3wHpsQ_xguPR4AaABAg,3,0,2021-10-05T16:17:22Z,none
114,5 is good,UgwPBUIPHeQjKlnXD6d4AaABAg,0,1,2021-10-03T05:39:20Z,none
115,Can you get an erection or no?,UgxEWy_HLA28-8ggdo14AaABAg,1,0,2021-09-30T06:53:58Z,none
116,"Everyone: urinal
This dude: Yourhino",UgzJ8GWiq62pXVLH5AB4AaABAg,0,2,2021-09-30T02:54:32Z,none
117,"hey jamie I have a question: U said u still get periods on t, so did you got hysterectomy or so before meta?🤔 or do u still get periods?",UgxBQYV5XO5-_vjg0TN4AaABAg,0,1,2021-09-28T14:20:29Z,none
118,Most guys I know sit to pee to my surprise as well,Ugx5XyNR712tbXtkxPF4AaABAg,0,1,2021-09-28T00:02:39Z,none
119,Thank you for being amazing,UgzNnE1eUKMv7SXwMyh4AaABAg,0,0,2021-09-27T03:15:50Z,none
120,My mom walked in while I was watching this and asked if I ever watched blues clues cause you reminded her of Steve. No she didn’t question about the contents of the video,Ugz3VUxuk8TxdVtyqVp4AaABAg,0,0,2021-09-14T19:03:17Z,none
121,“Ur eye nil” lol,UgxAZH-OdpzMiTb68Md4AaABAg,0,0,2021-09-09T02:47:17Z,none
122,Ahhh My favorite topic,UgxwKMN9ckeGaeMiTgl4AaABAg,0,0,2021-09-05T11:15:34Z,none
123,Strap yourself in is a worthy pun.,UgzgUV1u0lH0hKbVoaN4AaABAg,0,0,2021-09-03T17:16:03Z,none
124,It would be very helpful to others to elaborate on the complication that happened after the first surgery. Genitial sugeries are very high risk and no one eleborated on the complications they experience.,UgzYZX8vKsh6Jn797OF4AaABAg,0,0,2021-08-28T19:10:03Z,none
125,Theres so many complications of urethra lengthening so glad you didnt do it. Just not worth your health.,UgwC3eGqsl7F91C-8794AaABAg,0,0,2021-08-28T19:02:35Z,none
126,Cool...,Ugy9VfmgGImz0gXRMj14AaABAg,0,0,2021-08-28T13:33:39Z,none
127,"Did you get the ovaries removed, do you get periods?",UgzjOEfZ_5ekIiQOqOV4AaABAg,1,0,2021-08-28T07:26:17Z,none
128,Great results can indeed be achieved!,UgzFcRrWcoB_SE6N7k94AaABAg,0,0,2021-08-25T17:41:06Z,none
129,11:48 When he says he now feels complete....had me going Ooooo😊So happy for you.,UgwXVtjfvlRMumA61dZ4AaABAg,0,2,2021-08-24T16:12:47Z,none
