,Comments,Comment ID,Reply Count,Like Count,Updated At,Viewer Rating
69,Chase I love each person I meet. Who am I to not love another human being.,UgyE7_qGzQ6SzC7Woh94AaABAg,0,0,2017-08-30T15:54:38Z,none
70,"Chase you never answer me but I'm ok with that. So here I go. If I'm wrong please,someone let me know if this is correct. This seems easy to me because growing up I was taught that our creator made us in his image. So as we have both men and women our creator must encompass both. That equals two in one. That's a plural from the get go. Am I far off base here?",Ugw5GcnZoGCr_7J1g4d4AaABAg,0,0,2017-08-30T15:53:25Z,none
71,If I don't know what pronouns somebody uses I just call them they before I ask/I talk about them to another person before I know their pronouns bc I think it's generally inoffensive and nice to do,UgynFhgGuiZdkPeeQTF4AaABAg,0,0,2017-08-30T03:15:42Z,none
72,im gonna go as far as to say that purposely misgendering/using birth names is psychologically abusive.,UgzCgtI3kbE7EnyA0M14AaABAg,0,0,2017-08-24T01:27:56Z,none
73,There's this guy who used to go to my school who would ALWAYS dead name me and misgender me cause he didnt like me and he kept saying he wasnt transphobic cause of it and it was annoying,UgxZM4MQbxaU4PJ-mhx4AaABAg,0,0,2017-08-21T21:23:58Z,none
74,"I saw a person with masculine features wearing masculine clothing and a masculine haircut buying something from a food vendors downtown Toronto, when the person walked away and I went up to order I turned around and said excuse me sir is this your phone?? The person started screaming at me about how they were non-binary and how dare I assume their gender and how I was a terrible bigot. I had never met this person in my life, I stood there dumbfounded, I should have just taken their phone and sold it on kijiji like most people would do, I'm sorry but being transgenderd doesn't give you an excuse to be an asshole to people, I've heard other peoples stories of similar experiences, its horrible.",Ugy8rwflJD7P6Fd8SdJ4AaABAg,0,0,2017-08-20T05:54:44Z,none
75,Thank you Chase for making these videos. I myself am not trans. I am an ally and I have people in my life who have came out as trans and non binary. Watching your videos are so informative and make me feel like I am respecting them because I know things like pronouns. You are such a great person by using your platform to reach out to people.,Ugyh95imJQ9xBQQYsvJ4AaABAg,0,0,2017-08-19T20:59:40Z,none
76,Dude your videos are so funny and awesome. I love them so much thank you LOL,Ugw7XoGdlZ2DuTu832R4AaABAg,0,0,2017-08-19T13:31:14Z,none
77,"Hey Chase!
I just wanted to thank you for reminding me my gender is valid. ☺️❤️
Keep educating,
A happy nonbinary person",Ugw-mDRlGbrEzQRyLVt4AaABAg,0,1,2017-08-19T06:02:05Z,none
78,I came out to my dad 2 years ago and to this day I don't think we've gotten through a conversation without him misgendering me. It's gotten to the point where I made a misgender jar (like a swear jar) where my mom and I make him put a dollar everytime he uses the wrong name or pronouns. And it's all going towards my top surgery next summer :),UgxBAWbnBylW2F_Hpkx4AaABAg,0,0,2017-08-19T01:19:26Z,none
